"","Start_Time","End_Time","Duration","Subject","Behavior","Behavioral category","Modifier 1","Comment"
"1543",2613.282,2623.77,10.488,"Donor","Touching","Distance","R2",""
"1544",2613.518,2617.016,3.498,"R2","Touching","Distance","Donor",""
"1545",2613.555,2620.305,6.75,"R4","Touching","Distance","Robot",""
"1546",2616.451,2621.209,4.758,"R1","Touching","Distance","R4",""
"1547",2616.529,2618.527,1.998,"Donor","Q0","Location","",""
"1548",2617.282,2636.279,18.997,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1549",2618.528,2642.281,23.753,"Donor","Q1","Location","",""
"1550",2619.008,2678.511,59.503,"R2","Bite/Chew","Interaction","Donor",""
"1551",2619.008,2678.511,59.503,"R2","Touching","Distance","Donor",""
"1552",2619.533,2679.032,59.499,"Donor","Bite/Chew","Interaction","R2",""
"1553",2621.459,2622.205,0.746,"R1","Touching","Distance","Robot",""
"1554",2622.032,2645.779,23.747,"R4","Touching","Distance","Plush",""
"1555",2622.206,2624.953,2.747,"R1","Touching","Distance","Donor",""
"1556",2622.779,2645.779,23,"R4","Bite/Chew","Interaction","Plush",""
"1557",2623.771,2624.532,0.761,"Donor","Touching","Distance","R1",""
"1558",2627.279,2679.031,51.752,"Donor","Touching","Distance","R2",""
"1559",2630.464,2631.952,1.488,"R1","Touching","Distance","R2",""
"1560",2631.953,2633.458,1.505,"R1","Touching","Distance","Donor,R2",""
"1561",2633.459,2636.456,2.997,"R1","Touching","Distance","Donor,R2,R3",""
"1562",2636.457,2637.455,0.998,"R1","Touching","Distance","R2",""
"1563",2638.457,2647.199,8.742,"R1","Q0","Location","",""
"1564",2639.96,2643.956,3.996,"R1","Touching","Distance","Plush",""
"1565",2642.282,2678.026,35.744,"Donor","Q0","Location","",""
"1566",2642.282,2678.027,35.745,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1567",2644.81,2664.345,19.535,"R3","Touching","Distance","Robot",""
"1568",2647.2,2654.96,7.76,"R1","Q1","Location","",""
"1569",2647.2,2666.962,19.762,"R1","Touching","Distance","Plush",""
"1570",2648.211,2666.962,18.751,"R1","Bite/Chew","Interaction","Plush",""
"1571",2649.034,2652.065,3.031,"R4","Touching","Distance","Robot",""
"1572",2654.961,2665.316,10.355,"R1","Q0","Location","",""
"1573",2664.563,2726.582,62.019,"R4","Touching","Distance","Pen Walls",""
"1574",2665.317,2676.861,11.544,"R1","Q1","Location","",""
"1575",2669.21,2673.96,4.75,"R1","Touching","Distance","Cups",""
"1576",2673.961,2676.862,2.901,"R1","Touching","Distance","Plush",""
"1577",2676.862,2684.613,7.751,"R1","Q0","Location","",""
"1578",2678.027,2698.618,20.591,"Donor","Q3","Location","",""
"1579",2679.032,2681.031,1.999,"Donor","Touching","Distance","Cat Tower Toy",""
"1580",2681.032,2683.031,1.999,"Donor","Touching","Distance","Cups",""
"1581",2681.616,2682.615,0.999,"R1","Touching","Distance","Robot",""
"1582",2683.032,2696.277,13.245,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1583",2683.032,2685.343,2.311,"Donor","Touching","Distance","Ball",""
"1584",2683.332,2686.081,2.749,"R3","Touching","Distance","Cat Tower Toy",""
"1585",2684.614,2698.35,13.736,"R1","Q3","Location","",""
"1586",2685.12,2686.113,0.993,"R1","Touching","Distance","Cat Tower Toy",""
"1587",2686.004,2695.997,9.993,"R2","Bite/Chew","Interaction","Donor",""
"1588",2686.004,2695.997,9.993,"R2","Touching","Distance","Donor",""
"1589",2686.082,2687.328,1.246,"R3","Touching","Distance","R1,Cat Tower Toy",""
"1590",2686.114,2687.603,1.489,"R1","Touching","Distance","R3,Cat Tower Toy",""
"1591",2687.329,2692.084,4.755,"R3","Touching","Distance","Robot",""
"1592",2687.604,2696.114,8.51,"R1","Touching","Distance","Cat Tower Toy",""
"1593",2697.371,2698.619,1.248,"Donor","Touching","Distance","R1",""
"1594",2698.351,2704.356,6.005,"R1","Q0","Location","",""
"1595",2698.619,2699.372,0.753,"Donor","Q0","Location","",""
"1596",2699.117,2705.12,6.003,"R1","Touching","Distance","Plush",""
"1597",2699.373,2714.122,14.749,"Donor","Q1","Location","",""
"1598",2701.872,2707.624,5.752,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1599",2702.495,2707.999,5.504,"R2","Touching","Distance","Donor",""
"1600",2704.123,2707.624,3.501,"Donor","Touching","Distance","Plush",""
"1601",2704.357,2710.386,6.029,"R1","Q1","Location","",""
"1602",2709.624,2711.622,1.998,"Donor","Touching","Distance","R2",""
"1603",2710.387,2720.881,10.494,"R1","Q2","Location","",""
"1604",2715.622,2720.111,4.489,"Donor","Touching","Distance","R3",""
"1605",2720.882,2748.645,27.763,"R1","Q1","Location","",""
"1606",2721.118,2763.869,42.751,"Donor","Q2","Location","",""
"1607",2721.119,2763.868,42.749,"Donor","Q1","Location","",""
"1608",2721.58,2726.6,5.02,"R3","Touching","Distance","Pen Walls",""
"1609",2723.639,2725.396,1.757,"R1","Touching","Distance","R3,Pen Walls",""
"1610",2726.583,2730.082,3.499,"R4","Touching","Distance","R1,Pen Walls",""
"1611",2726.646,2730.893,4.247,"R1","Touching","Distance","R4,Pen Walls",""
"1612",2730.083,2731.824,1.741,"R4","Touching","Distance","Pen Walls",""
"1613",2731.825,2734.571,2.746,"R4","Touching","Distance","R1,Pen Walls",""
"1614",2734.572,2761.312,26.74,"R4","Touching","Distance","Pen Walls",""
"1615",2734.682,2735.9,1.218,"R1","Touching","Distance","Pen Walls",""
"1616",2734.832,2736.577,1.745,"R3","Touching","Distance","Robot",""
"1617",2739.619,2744.119,4.5,"Donor","Touching","Distance","R1",""
"1618",2742.759,2749.25,6.491,"R2","Touching","Distance","Pen Walls",""
"1619",2744.12,2749.369,5.249,"Donor","Touching","Distance","Pen Walls",""
"1620",2748.62,2758.119,9.499,"Donor","Dig","Interaction","Pen Walls",""
"1621",2748.646,2748.934,0.288,"R1","Q2","Location","",""
"1622",2748.933,2756.909,7.976,"R1","Q1","Location","",""
"1623",2749.37,2755.116,5.746,"Donor","Touching","Distance","R2",""
"1624",2749.659,2754.412,4.753,"R1","Touching","Distance","R3",""
"1625",2750.005,2756.002,5.997,"R2","Touching","Distance","Donor,Pen Walls",""
"1626",2755.117,2758.119,3.002,"Donor","Touching","Distance","R2,R3,Pen Walls",""
"1627",2755.872,2770.123,14.251,"Donor","Snuggle","Interaction","R3,R3,R3",""
"1628",2756.003,2761.254,5.251,"R2","Touching","Distance","Pen Walls",""
"1629",2756.91,2767.412,10.502,"R1","Q0","Location","",""
"1630",2761.157,2765.41,4.253,"R1","Touching","Distance","Pen Walls",""
"1631",2761.255,2763.511,2.256,"R2","Touching","Distance","R4,Pen Walls",""
"1632",2761.313,2762.569,1.256,"R4","Touching","Distance","R2,Pen Walls",""
"1633",2762.57,2776.076,13.506,"R4","Touching","Distance","Pen Walls",""
"1634",2762.872,2764.673,1.801,"Donor","Touching","Distance","Robot",""
"1635",2764.915,2765.923,1.008,"R3","Touching","Distance","Donor",""
"1636",2767.413,2778.909,11.496,"R1","Q1","Location","",""
"1637",2771.501,2779.508,8.007,"R2","Touching","Distance","Pen Walls",""
"1638",2776.442,2782.939,6.497,"Donor","Snuggle","Interaction","R3,R3,R3",""
"1639",2778.694,2779.194,0.5,"Donor","Touching","Distance","R1",""
"1640",2778.91,2821.911,43.001,"R1","Q2","Location","",""
"1641",2779.509,2789.745,10.236,"R2","Touching","Distance","R4",""
"1642",2780.193,2784.693,4.5,"Donor","Q2","Location","",""
"1643",2780.194,2784.692,4.498,"Donor","Q1","Location","",""
"1644",2780.825,2782.581,1.756,"R4","Touching","Distance","R2",""
"1645",2783.455,2799.956,16.501,"R3","Touching","Distance","Plush",""
"1646",2786.695,2788.19,1.495,"Donor","Touching","Distance","Robot",""
"1647",2787.44,2813.693,26.253,"Donor","Q2","Location","",""
"1648",2787.441,2797.193,9.752,"Donor","Q0","Location","",""
"1649",2791.94,2795.694,3.754,"Donor","Touching","Distance","Pen Walls",""
"1650",2794.762,2799.759,4.997,"R2","Touching","Distance","Pen Walls",""
"1651",2795.658,2812.159,16.501,"R1","Touching","Distance","R4",""
"1652",2797.194,2813.692,16.498,"Donor","Q1","Location","",""
"1653",2797.942,2798.946,1.004,"Donor","Touching","Distance","R2",""
"1654",2798.083,2803.331,5.248,"R4","Touching","Distance","Pen Walls",""
"1655",2799.94,2805.444,5.504,"Donor","Touching","Distance","Pen Walls",""
"1656",2800.964,2802.457,1.493,"R2","Touching","Distance","Robot",""
"1657",2805.718,2821.194,15.476,"R3","Touching","Distance","Cat Tower Toy",""
"1658",2806.695,2811.694,4.999,"Donor","Touching","Distance","Plush",""
"1659",2810.334,2815.579,5.245,"R4","Touching","Distance","Pen Walls",""
"1660",2813.693,2814.194,0.501,"Donor","Touching","Distance","Plush",""
"1661",2814.195,2815.694,1.499,"Donor","Touching","Distance","R4",""
"1662",2815.942,2817.691,1.749,"Donor","Touching","Distance","Robot",""
"1663",2816.692,2959.125,142.433,"Donor","Q2","Location","",""
"1664",2816.693,2821.194,4.501,"Donor","Q0","Location","",""
"1665",2816.944,2819.194,2.25,"Donor","Chase","Interaction","R2",""
"1666",2817.691,2818.692,1.001,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1667",2819.731,2822.483,2.752,"R2","Touching","Distance","Plush",""
"1668",2820.195,2821.194,0.999,"Donor","Touching","Distance","R3",""
"1669",2821.195,2857.508,36.313,"Donor","Q3","Location","",""
"1670",2821.195,2822.189,0.994,"Donor","Touching","Distance","Robot",""
"1671",2821.912,3037.778,215.866,"R1","Q1","Location","",""
"1672",2822.19,2823.691,1.501,"Donor","Touching","Distance","Cat Tower Toy",""
"1673",2822.832,2823.741,0.909,"R4","Touching","Distance","Pen Walls",""
"1674",2823.692,2827.441,3.749,"Donor","Touching","Distance","R3",""
"1675",2824.457,2839.022,14.565,"R3","Touching","Distance","Robot",""
"1676",2825.247,2826.737,1.49,"R2","Touching","Distance","Pen Walls",""
"1677",2826.66,2828.159,1.499,"R1","Touching","Distance","R2",""
"1678",2826.738,2829.488,2.75,"R2","Touching","Distance","R1,Pen Walls",""
"1679",2827.237,2828.512,1.275,"R4","Touching","Distance","Plush",""
"1680",2827.689,2828.44,0.751,"Donor","Touching","Distance","Robot",""
"1681",2828.16,2831.521,3.361,"R1","Touching","Distance","R2,Pen Walls",""
"1682",2828.441,2829.193,0.752,"Donor","Touching","Distance","R3",""
"1683",2829.194,2836.758,7.564,"Donor","Touching","Distance","R3,Robot",""
"1684",2829.489,2831.775,2.286,"R2","Touching","Distance","Pen Walls",""
"1685",2831.522,2837.264,5.742,"R1","Touching","Distance","Pen Walls",""
"1686",2836.759,2857.509,20.75,"Donor","Touching","Distance","Robot",""
"1687",2837.265,2839.271,2.006,"R1","Touching","Distance","R4,Pen Walls",""
"1688",2837.516,2838.805,1.289,"R4","Touching","Distance","R1,Pen Walls",""
"1689",2839.272,2857.52,18.248,"R1","Touching","Distance","Pen Walls",""
"1690",2840.259,2927.012,86.753,"R1","Dig","Interaction","Pen Walls",""
"1691",2844.772,2846.768,1.996,"R2","Touching","Distance","Robot",""
"1692",2844.783,2846.514,1.731,"R4","Touching","Distance","Robot",""
"1693",2846.769,2849.274,2.505,"R2","Touching","Distance","Plush",""
"1694",2851.025,2857.8,6.775,"R4","Touching","Distance","Cat Tower Toy",""
"1695",2852.022,2855.282,3.26,"R2","Touching","Distance","Pen Walls",""
"1696",2857.285,2868.283,10.998,"R3","Touching","Distance","R1,Pen Walls",""
"1697",2857.509,2871.533,14.024,"Donor","Q1","Location","",""
"1698",2857.521,2868.26,10.739,"R1","Touching","Distance","R3,Pen Walls",""
"1699",2858.805,2859.782,0.977,"R4","Touching","Distance","Donor,Plush",""
"1700",2859.273,2866.771,7.498,"R2","Touching","Distance","Robot",""
"1701",2860.271,2860.504,0.233,"Donor","Touching","Distance","R2",""
"1702",2863.538,2869.532,5.994,"Donor","Touching","Distance","Robot",""
"1703",2868.261,2920.513,52.252,"R1","Touching","Distance","Pen Walls",""
"1704",2869.033,2877.035,8.002,"R2","Touching","Distance","Robot",""
"1705",2870.037,2871.534,1.497,"Donor","Touching","Distance","R2",""
"1706",2871.534,2872.785,1.251,"Donor","Q0","Location","",""
"1707",2872.031,2873.044,1.013,"R4","Touching","Distance","Pen Walls",""
"1708",2872.786,2883.035,10.249,"Donor","Q3","Location","",""
"1709",2873.535,2878.286,4.751,"Donor","Snuggle","Interaction","R4,R4,R4",""
"1710",2879.333,2885.336,6.003,"R4","Touching","Distance","Pen Walls",""
"1711",2879.792,2893.067,13.275,"R2","Touching","Distance","Cat Tower Toy",""
"1712",2881.787,2883.036,1.249,"Donor","Touching","Distance","R3",""
"1713",2882.784,2887.287,4.503,"Donor","Chase","Interaction","R3",""
"1714",2883.036,2891.283,8.247,"Donor","Q0","Location","",""
"1715",2883.786,2886.536,2.75,"Donor","Snuggle","Interaction","R3,R3,R3",""
"1716",2886.535,2895.027,8.492,"R3","Touching","Distance","Robot",""
"1717",2887.287,2888.537,1.25,"Donor","Touching","Distance","Plush",""
"1718",2889.289,2897.783,8.494,"Donor","Touching","Distance","Cat Tower Toy",""
"1719",2891.284,2951.127,59.843,"Donor","Q3","Location","",""
"1720",2892.832,2898.812,5.98,"R4","Touching","Distance","Pen Walls",""
"1721",2893.068,2894.335,1.267,"R2","Touching","Distance","Donor",""
"1722",2894.336,2897.59,3.254,"R2","Touching","Distance","Cat Tower Toy",""
"1723",2897.784,2898.786,1.002,"Donor","Touching","Distance","R2",""
"1724",2898.787,2948.608,49.821,"Donor","Touching","Distance","Cat Tower Toy",""
"1725",2907.063,2912.323,5.26,"R4","Touching","Distance","Pen Walls",""
"1726",2918.059,2919.086,1.027,"R2","Touching","Distance","Pen Walls",""
"1727",2918.317,2923.812,5.495,"R4","Touching","Distance","Pen Walls",""
"1728",2920.514,2929.771,9.257,"R1","Touching","Distance","R4,Pen Walls",""
"1729",2922.396,2923.105,0.709,"R2","Touching","Distance","Plush",""
"1730",2923.813,2929.814,6.001,"R4","Touching","Distance","R1,Pen Walls",""
"1731",2926.607,2931.631,5.024,"R2","Touching","Distance","Robot",""
"1732",2929.815,2931.562,1.747,"R4","Touching","Distance","Pen Walls",""
"1733",2933.265,2934.762,1.497,"R1","Touching","Distance","R4,Pen Walls",""
"1734",2934.016,2943.52,9.504,"R3","Touching","Distance","Pen Walls",""
"1735",2935.765,2996.009,60.244,"R1","Dig","Interaction","Pen Walls",""
"1736",2935.765,2944.023,8.258,"R1","Touching","Distance","Pen Walls",""
"1737",2937.561,2954.316,16.755,"R4","Touching","Distance","Pen Walls",""
"1738",2944.024,2948.764,4.74,"R1","Touching","Distance","R2,Pen Walls",""
"1739",2946.292,2947.787,1.495,"R3","Touching","Distance","Robot",""
"1740",2946.387,2948.874,2.487,"R2","Touching","Distance","R1,Pen Walls",""
"1741",2948.609,2950.628,2.019,"Donor","Touching","Distance","R3,Cat Tower Toy",""
"1742",2948.765,3024.529,75.764,"R1","Touching","Distance","Pen Walls",""
"1743",2948.875,2955.624,6.749,"R2","Touching","Distance","Pen Walls",""
"1744",2949.527,2972.522,22.995,"R3","Touching","Distance","Cat Tower Toy",""
"1745",2951.128,2959.124,7.996,"Donor","Q1","Location","",""
"1746",2954.121,2954.878,0.757,"Donor","Touching","Distance","R2",""
"1747",2956.875,2957.626,0.751,"Donor","Touching","Distance","Plush",""
"1748",2964.835,2968.812,3.977,"R4","Touching","Distance","Robot",""
"1749",2968.877,2999.416,30.539,"Donor","Q2","Location","",""
"1750",2968.878,2969.623,0.745,"Donor","Q1","Location","",""
"1751",2969.624,2984.875,15.251,"Donor","Q0","Location","",""
"1752",2971.126,2972.627,1.501,"Donor","Touching","Distance","R4",""
"1753",2974.627,2988.874,14.247,"Donor","Touching","Distance","Cat Tower Toy",""
"1754",2978.819,2981.821,3.002,"R4","Touching","Distance","Pen Walls",""
"1755",2982.37,2984.114,1.744,"R2","Touching","Distance","Pen Walls",""
"1756",2984.78,2993.791,9.011,"R3","Touching","Distance","Plush",""
"1757",2984.876,2989.652,4.776,"Donor","Q3","Location","",""
"1758",2988.83,2990.316,1.486,"R4","Touching","Distance","Cat Tower Toy",""
"1759",2988.875,2989.627,0.752,"Donor","Touching","Distance","R4",""
"1760",2989.653,2992.666,3.013,"Donor","Q0","Location","",""
"1761",2992.667,2999.415,6.748,"Donor","Q1","Location","",""
"1762",2993.891,3035.392,41.501,"R2","Touching","Distance","Cat Tower Toy",""
"1763",2994.417,2998.415,3.998,"Donor","Touching","Distance","Pen Walls",""
"1764",2998.416,2999.416,1,"Donor","Touching","Distance","R1",""
"1765",2999.766,3024.53,24.764,"R1","Dig","Interaction","Pen Walls",""
"1766",3001.913,3011.411,9.498,"Donor","Q2","Location","",""
"1767",3001.914,3006.914,5,"Donor","Q0","Location","",""
"1768",3002.919,3003.914,0.995,"Donor","Touching","Distance","R2",""
"1769",3003.915,3005.416,1.501,"Donor","Touching","Distance","Cat Tower Toy",""
"1770",3004.541,3006.023,1.482,"R3","Touching","Distance","Plush",""
"1771",3005.325,3007.318,1.993,"R4","Touching","Distance","Plush",""
"1772",3005.417,3006.915,1.498,"Donor","Touching","Distance","R2,Cat Tower Toy",""
"1773",3006.915,3011.41,4.495,"Donor","Q3","Location","",""
"1774",3007.661,3008.667,1.006,"Donor","Touching","Distance","Keys",""
"1775",3008.783,3012.021,3.238,"R3","Touching","Distance","Robot",""
"1776",3010.92,3016.447,5.527,"R4","Touching","Distance","Robot",""
"1777",3016.657,3024.166,7.509,"Donor","Touching","Distance","Pen Walls",""
"1778",3024.53,3025.775,1.245,"R1","Touching","Distance","R3",""
"1779",3025.271,3034.518,9.247,"R3","Touching","Distance","R1,Pen Walls",""
"1780",3025.776,3034.764,8.988,"R1","Touching","Distance","R3,Pen Walls",""
"1781",3026.915,3032.415,5.5,"Donor","Touching","Distance","Cat Tower Toy",""
"1782",3028.415,3050.415,22,"Donor","Q2","Location","",""
"1783",3028.416,3050.414,21.998,"Donor","Q1","Location","",""
"1784",3032.416,3035.916,3.5,"Donor","Touching","Distance","R2",""
"1785",3034.519,3044.023,9.504,"R3","Touching","Distance","Pen Walls",""
"1786",3035.279,3051.516,16.237,"R1","Touching","Distance","Plush",""
"1787",3035.393,3036.867,1.474,"R2","Touching","Distance","Donor",""
"1788",3035.917,3038.916,2.999,"Donor","Touching","Distance","R2,Cat Tower Toy",""
"1789",3036.868,3041.145,4.277,"R2","Touching","Distance","Cat Tower Toy",""
"1790",3037.663,3040.908,3.245,"Donor","Snuggle","Interaction","R4,R4,R4",""
"1791",3037.779,3040.272,2.493,"R1","Q0","Location","",""
"1792",3038.917,3050.415,11.498,"Donor","Touching","Distance","Cat Tower Toy",""
"1793",3040.273,3044.52,4.247,"R1","Q1","Location","",""
"1794",3040.909,3045.413,4.504,"Donor","Snuggle","Interaction","R2,R4,R2,R4,R2,R4",""
"1795",3041.146,3042.121,0.975,"R2","Touching","Distance","Donor",""
"1796",3042.122,3047.393,5.271,"R2","Touching","Distance","Donor,R4",""
"1797",3042.194,3044.2,2.006,"R4","Touching","Distance","Donor,R2",""
"1798",3044.201,3045.696,1.495,"R4","Touching","Distance","R2",""
"1799",3044.521,3047.759,3.238,"R1","Q0","Location","",""
"1800",3045.414,3050.415,5.001,"Donor","Snuggle","Interaction","R2,R3,R4,R2,R3,R4,R2,R3,R4",""
"1801",3045.697,3049.696,3.999,"R4","Touching","Distance","Donor,R2",""
"1802",3047.394,3051.872,4.478,"R2","Touching","Distance","Donor,R3,R4",""
"1803",3047.76,3055.26,7.5,"R1","Q1","Location","",""
"1804",3047.781,3049.055,1.274,"R3","Touching","Distance","Donor,R4",""
"1805",3049.056,3051.024,1.968,"R3","Touching","Distance","Cat Tower Toy",""
"1806",3052.024,3054.779,2.755,"R1","Touching","Distance","Cat Tower Toy",""
"1807",3052.663,3100.417,47.754,"Donor","Q2","Location","",""
"1808",3052.664,3053.91,1.246,"Donor","Q3","Location","",""
"1809",3053.911,3061.912,8.001,"Donor","Q0","Location","",""
"1810",3055.261,3062.273,7.012,"R1","Q2","Location","",""
"1811",3055.871,3057.11,1.239,"R2","Touching","Distance","Robot",""
"1812",3056.665,3060.665,4,"Donor","Touching","Distance","R3,R4,Pen Walls",""
"1813",3059.049,3061.29,2.241,"R3","Touching","Distance","Donor,R4",""
"1814",3060.665,3061.913,1.248,"Donor","Snuggle","Interaction","R4,R4,R4",""
"1815",3061.913,3100.416,38.503,"Donor","Q1","Location","",""
"1816",3062.274,3075.77,13.496,"R1","Q1","Location","",""
"1817",3062.91,3074.663,11.753,"Donor","Snuggle","Interaction","R4,R4,R4",""
"1818",3064.279,3069.784,5.505,"R1","Touching","Distance","Plush",""
"1819",3066.88,3084.373,17.493,"R2","Touching","Distance","Cat Tower Toy",""
"1820",3068.521,3073.283,4.762,"R3","Touching","Distance","Cat Tower Toy",""
"1821",3069.416,3103.414,33.998,"Donor","Touching","Distance","Pen Walls",""
"1822",3075.276,3082.266,6.99,"R1","Touching","Distance","Plush",""
"1823",3075.771,3077.769,1.998,"R1","Q0","Location","",""
"1824",3076.664,3080.916,4.252,"Donor","Snuggle","Interaction","R4,R4,R4",""
"1825",3077.77,3086.017,8.247,"R1","Q1","Location","",""
"1826",3078.777,3082.016,3.239,"R1","Bite/Chew","Interaction","Plush",""
"1827",3079.198,3080.695,1.497,"R4","Touching","Distance","Donor,Pen Walls",""
"1828",3086.018,3087.519,1.501,"R1","Q0","Location","",""
"1829",3087.52,3092.03,4.51,"R1","Q1","Location","",""
"1830",3088.518,3089.761,1.243,"R1","Touching","Distance","Cat Tower Toy",""
"1831",3090.023,3091.033,1.01,"R1","Touching","Distance","Robot",""
"1832",3092.031,3093.023,0.992,"R1","Q0","Location","",""
"1833",3093.024,3096.035,3.011,"R1","Q1","Location","",""
"1834",3093.528,3096.036,2.508,"R1","Touching","Distance","Plush",""
"1835",3096.036,3103.762,7.726,"R1","Q0","Location","",""
"1836",3097.632,3099.516,1.884,"R2","Touching","Distance","Pen Walls",""
"1837",3098.505,3099.758,1.253,"R1","Snuggle","Interaction","R3,R3,R3",""
"1838",3099.758,3101.755,1.997,"R1","Touching","Distance","R4",""
"1839",3102.504,3116.756,14.252,"R1","Touching","Distance","Plush",""
"1840",3104.02,3130.294,26.274,"R1","Q1","Location","",""
"1841",3106.007,3115.003,8.996,"R1","Bite/Chew","Interaction","Plush",""
"1842",3106.549,3115.541,8.992,"R2","Touching","Distance","Pen Walls",""
"1843",3106.957,3108.276,1.319,"R4","Touching","Distance","Cat Tower Toy",""
"1844",3109.294,3125.04,15.746,"R3","Touching","Distance","Pen Walls",""
"1845",3112.505,3115.003,2.498,"R1","Drag","Interaction","Plush",""
"1846",3113.91,3117.163,3.253,"Donor","Touching","Distance","R4",""
"1847",3115.542,3121.036,5.494,"R2","Touching","Distance","Plush",""
"1848",3116.757,3117.752,0.995,"R1","Touching","Distance","R2",""
"1849",3117.666,3119.165,1.499,"Donor","Touching","Distance","Cat Tower Toy",""
"1850",3117.753,3119.755,2.002,"R1","Touching","Distance","Pen Walls",""
"1851",3119.164,3167.313,48.149,"Donor","Q2","Location","",""
"1852",3119.165,3154.064,34.899,"Donor","Q1","Location","",""
"1853",3119.756,3122.006,2.25,"R1","Touching","Distance","R2,Plush",""
"1854",3121.037,3122.582,1.545,"R2","Touching","Distance","R1",""
"1855",3122.165,3127.414,5.249,"Donor","Touching","Distance","Plush",""
"1856",3123.004,3124.251,1.247,"R1","Touching","Distance","R2",""
"1857",3124.252,3129.258,5.006,"R1","Touching","Distance","Cat Tower Toy",""
"1858",3127.415,3129.164,1.749,"Donor","Touching","Distance","Pen Walls",""
"1859",3129.165,3130.665,1.5,"Donor","Touching","Distance","Plush",""
"1860",3130.295,3131.563,1.268,"R1","Q0","Location","",""
"1861",3130.914,3135.413,4.499,"Donor","Touching","Distance","Cups",""
"1862",3131.564,3135.561,3.997,"R1","Q3","Location","",""
"1863",3133.56,3150.802,17.242,"R2","Touching","Distance","Cat Tower Toy",""
"1864",3135.562,3139.068,3.506,"R1","Q0","Location","",""
"1865",3136.415,3138.415,2,"Donor","Touching","Distance","Cups",""
"1866",3138.416,3141.16,2.744,"Donor","Touching","Distance","Plush",""
"1867",3139.069,3141.562,2.493,"R1","Q3","Location","",""
"1868",3141.161,3143.411,2.25,"Donor","Touching","Distance","Pen Walls",""
"1869",3141.563,3158.563,17,"R1","Q0","Location","",""
"1870",3142.778,3151.779,9.001,"R3","Touching","Distance","Pen Walls",""
"1871",3143.808,3146.056,2.248,"Donor","Touching","Distance","R2",""
"1872",3146.057,3147.812,1.755,"Donor","Touching","Distance","Cat Tower Toy",""
"1873",3147.813,3149.561,1.748,"Donor","Touching","Distance","R2",""
"1874",3149.562,3150.559,0.997,"Donor","Touching","Distance","R2,Cat Tower Toy",""
"1875",3150.56,3151.564,1.004,"Donor","Touching","Distance","Cat Tower Toy",""
"1876",3151.565,3154.065,2.5,"Donor","Touching","Distance","Plush",""
"1877",3152.546,3155.05,2.504,"R2","Touching","Distance","Robot",""
"1878",3154.065,3162.311,8.246,"Donor","Q0","Location","",""
"1879",3154.07,3158.31,4.24,"R1","Touching","Distance","Pen Walls",""
"1880",3157.061,3162.312,5.251,"Donor","Touching","Distance","Pen Walls",""
"1881",3157.792,3161.55,3.758,"R4","Touching","Distance","Plush",""
"1882",3158.564,3169.06,10.496,"R1","Q3","Location","",""
"1883",3158.805,3161.296,2.491,"R2","Touching","Distance","Pen Walls",""
"1884",3161.297,3163.549,2.252,"R2","Touching","Distance","Plush",""
"1885",3161.313,3163.808,2.495,"R1","Touching","Distance","Ball",""
"1886",3162.312,3167.312,5,"Donor","Q3","Location","",""
"1887",3163.049,3179.301,16.252,"R4","Bite/Chew","Interaction","Plush",""
"1888",3163.049,3179.301,16.252,"R4","Touching","Distance","Plush",""
"1889",3163.55,3168.297,4.747,"R2","Touching","Distance","Cat Tower Toy",""
"1890",3165.055,3167.313,2.258,"Donor","Touching","Distance","R1",""
"1891",3168.298,3171.044,2.746,"R2","Touching","Distance","Plush",""
"1892",3169.061,3186.557,17.496,"R1","Q0","Location","",""
"1893",3171.045,3173.307,2.262,"R2","Touching","Distance","Cat Tower Toy",""
"1894",3175.813,3179.518,3.705,"R3","Touching","Distance","Plush",""
"1895",3176.56,3206.127,29.567,"Donor","Q2","Location","",""
"1896",3176.561,3196.613,20.052,"Donor","Q3","Location","",""
"1897",3177.814,3183.804,5.99,"Donor","Touching","Distance","Pen Walls",""
"1898",3182.017,3187.268,5.251,"R3","Touching","Distance","Plush",""
"1899",3183.55,3228.044,44.494,"R4","Bite/Chew","Interaction","Plush",""
"1900",3183.55,3228.044,44.494,"R4","Touching","Distance","Plush",""
"1901",3183.805,3193.598,9.793,"Donor","Touching","Distance","Ball",""
"1902",3185.055,3193.599,8.544,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1903",3186.558,3216.12,29.562,"R1","Q1","Location","",""
"1904",3186.558,3190.816,4.258,"R1","Touching","Distance","Cups",""
"1905",3190.045,3192.555,2.51,"R2","Touching","Distance","Donor",""
"1906",3190.817,3192.056,1.239,"R1","Touching","Distance","Cat Tower Toy",""
"1907",3192.019,3192.857,0.838,"R3","Touching","Distance","Pen Walls",""
"1908",3192.057,3193.073,1.016,"R1","Touching","Distance","Cups",""
"1909",3193.599,3195.605,2.006,"Donor","Touching","Distance","R2",""
"1910",3195.077,3197.612,2.535,"R1","Touching","Distance","Pen Walls",""
"1911",3195.361,3202.63,7.269,"R3","Touching","Distance","Plush",""
"1912",3196.614,3204.114,7.5,"Donor","Q0","Location","",""
"1913",3198.858,3200.373,1.515,"Donor","Touching","Distance","R3,R4,Plush",""
